model,file_number,true_label,pred_label,is_correct,raw_response,error,prompt_tokens,completion_tokens,total_tokens
google/gemma-4-31b-it,2503,3,3,1,"3,2,7,5,9,8,6,3,0,3",,3094,20,3114
google/gemma-4-31b-it,1495,9,2,0,"3,2,7,5,9,8,6,3,0,3",,3094,20,3114
google/gemma-4-31b-it,2114,7,7,1,"3,2,7,5,9,8,6,3,0,3",,3094,20,3114
google/gemma-4-31b-it,1170,5,5,1,"3,2,7,5,9,8,6,3,0,3",,3094,20,3114
google/gemma-4-31b-it,1160,9,9,1,"3,2,7,5,9,8,6,3,0,3",,3094,20,3114
google/gemma-4-31b-it,9949,8,8,1,"3,2,7,5,9,8,6,3,0,3",,3094,20,3114
google/gemma-4-31b-it,1805,0,6,0,"3,2,7,5,9,8,6,3,0,3",,3094,20,3114
google/gemma-4-31b-it,5551,3,3,1,"3,2,7,5,9,8,6,3,0,3",,3094,20,3114
google/gemma-4-31b-it,5439,0,0,1,"3,2,7,5,9,8,6,3,0,3",,3094,20,3114
google/gemma-4-31b-it,9396,3,3,1,"3,2,7,5,9,8,6,3,0,3",,3094,20,3114
google/gemma-4-31b-it,8718,7,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,198,9,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,9912,6,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,7243,5,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,8374,8,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,6057,2,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,2605,2,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,4029,0,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,6835,9,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,9882,6,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,9256,7,7,1,7,,728,2,730
google/gemma-4-31b-it,4931,1,1,1,1,,728,2,730
google/gemma-4-31b-it,8249,5,5,1,5,,728,2,730
google/gemma-4-31b-it,4115,7,7,1,7,,728,2,730
google/gemma-4-31b-it,9100,4,4,1,4,,728,2,730
google/gemma-4-31b-it,1480,7,7,1,7,,728,2,730
google/gemma-4-31b-it,5478,3,3,1,3,,728,2,730
google/gemma-4-31b-it,2231,4,2,0,2,,728,2,730
google/gemma-4-31b-it,8382,1,1,1,1,,728,2,730
google/gemma-4-31b-it,3070,6,6,1,6,,728,2,730
google/gemma-4-31b-it,3096,6,6,1,"6,7,1,9,2,1,5,0,2,8",,3094,20,3114
google/gemma-4-31b-it,2601,2,7,0,"6,7,1,9,2,1,5,0,2,8",,3094,20,3114
google/gemma-4-31b-it,8026,1,1,1,"6,7,1,9,2,1,5,0,2,8",,3094,20,3114
google/gemma-4-31b-it,2953,9,9,1,"6,7,1,9,2,1,5,0,2,8",,3094,20,3114
google/gemma-4-31b-it,6935,2,2,1,"6,7,1,9,2,1,5,0,2,8",,3094,20,3114
google/gemma-4-31b-it,7086,1,1,1,"6,7,1,9,2,1,5,0,2,8",,3094,20,3114
google/gemma-4-31b-it,1739,5,5,1,"6,7,1,9,2,1,5,0,2,8",,3094,20,3114
google/gemma-4-31b-it,5304,0,0,1,"6,7,1,9,2,1,5,0,2,8",,3094,20,3114
google/gemma-4-31b-it,6747,2,2,1,"6,7,1,9,2,1,5,0,2,8",,3094,20,3114
google/gemma-4-31b-it,5806,5,8,0,"6,7,1,9,2,1,5,0,2,8",,3094,20,3114
google/gemma-4-31b-it,2409,0,0,1,"0,5,2,0,7,4,8,7,2,5",,3094,20,3114
google/gemma-4-31b-it,8717,5,5,1,"0,5,2,0,7,4,8,7,2,5",,3094,20,3114
google/gemma-4-31b-it,3610,9,2,0,"0,5,2,0,7,4,8,7,2,5",,3094,20,3114
google/gemma-4-31b-it,9270,0,0,1,"0,5,2,0,7,4,8,7,2,5",,3094,20,3114
google/gemma-4-31b-it,8829,7,7,1,"0,5,2,0,7,4,8,7,2,5",,3094,20,3114
google/gemma-4-31b-it,5017,4,4,1,"0,5,2,0,7,4,8,7,2,5",,3094,20,3114
google/gemma-4-31b-it,5533,8,8,1,"0,5,2,0,7,4,8,7,2,5",,3094,20,3114
google/gemma-4-31b-it,6188,7,7,1,"0,5,2,0,7,4,8,7,2,5",,3094,20,3114
google/gemma-4-31b-it,5787,2,2,1,"0,5,2,0,7,4,8,7,2,5",,3094,20,3114
google/gemma-4-31b-it,9175,5,5,1,"0,5,2,0,7,4,8,7,2,5",,3094,20,3114
google/gemma-4-31b-it,7682,6,6,1,"6,3,2,8,9,3,5,4,1,7",,3094,20,3114
google/gemma-4-31b-it,3919,3,3,1,"6,3,2,8,9,3,5,4,1,7",,3094,20,3114
google/gemma-4-31b-it,8880,9,2,0,"6,3,2,8,9,3,5,4,1,7",,3094,20,3114
google/gemma-4-31b-it,5620,8,8,1,"6,3,2,8,9,3,5,4,1,7",,3094,20,3114
google/gemma-4-31b-it,8285,9,9,1,"6,3,2,8,9,3,5,4,1,7",,3094,20,3114
google/gemma-4-31b-it,2251,3,3,1,"6,3,2,8,9,3,5,4,1,7",,3094,20,3114
google/gemma-4-31b-it,145,5,5,1,"6,3,2,8,9,3,5,4,1,7",,3094,20,3114
google/gemma-4-31b-it,2348,4,4,1,"6,3,2,8,9,3,5,4,1,7",,3094,20,3114
google/gemma-4-31b-it,9663,1,1,1,"6,3,2,8,9,3,5,4,1,7",,3094,20,3114
google/gemma-4-31b-it,4107,7,7,1,"6,3,2,8,9,3,5,4,1,7",,3094,20,3114
google/gemma-4-31b-it,2888,0,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,7939,5,5,1,5,,728,2,730
google/gemma-4-31b-it,4635,6,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,7415,6,6,1,6,,728,2,730
google/gemma-4-31b-it,2155,5,5,1,5,,728,2,730
google/gemma-4-31b-it,3,5,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,349,5,5,1,5,,728,2,730
google/gemma-4-31b-it,7558,5,5,1,5,,728,2,730
google/gemma-4-31b-it,2187,1,1,1,1,,728,2,730
google/gemma-4-31b-it,1378,3,3,1,3,,728,2,730
google/gemma-4-31b-it,7022,0,0,1,"0,1,2,3,8,8,6,4,6,2",,3094,20,3114
google/gemma-4-31b-it,7329,1,1,1,"0,1,2,3,8,8,6,4,6,2",,3094,20,3114
google/gemma-4-31b-it,3818,4,2,0,"0,1,2,3,8,8,6,4,6,2",,3094,20,3114
google/gemma-4-31b-it,2777,4,3,0,"0,1,2,3,8,8,6,4,6,2",,3094,20,3114
google/gemma-4-31b-it,1910,8,8,1,"0,1,2,3,8,8,6,4,6,2",,3094,20,3114
google/gemma-4-31b-it,9320,8,8,1,"0,1,2,3,8,8,6,4,6,2",,3094,20,3114
google/gemma-4-31b-it,8979,6,6,1,"0,1,2,3,8,8,6,4,6,2",,3094,20,3114
google/gemma-4-31b-it,15,4,4,1,"0,1,2,3,8,8,6,4,6,2",,3094,20,3114
google/gemma-4-31b-it,1321,6,6,1,"0,1,2,3,8,8,6,4,6,2",,3094,20,3114
google/gemma-4-31b-it,3863,2,2,1,"0,1,2,3,8,8,6,4,6,2",,3094,20,3114
google/gemma-4-31b-it,8381,4,4,1,"4,8,3,0,6,5,7,4,9,8",,3094,20,3114
google/gemma-4-31b-it,5541,8,8,1,"4,8,3,0,6,5,7,4,9,8",,3094,20,3114
google/gemma-4-31b-it,9824,3,3,1,"4,8,3,0,6,5,7,4,9,8",,3094,20,3114
google/gemma-4-31b-it,5799,0,0,1,"4,8,3,0,6,5,7,4,9,8",,3094,20,3114
google/gemma-4-31b-it,4976,2,6,0,"4,8,3,0,6,5,7,4,9,8",,3094,20,3114
google/gemma-4-31b-it,3554,5,5,1,"4,8,3,0,6,5,7,4,9,8",,3094,20,3114
google/gemma-4-31b-it,5596,7,7,1,"4,8,3,0,6,5,7,4,9,8",,3094,20,3114
google/gemma-4-31b-it,4154,4,4,1,"4,8,3,0,6,5,7,4,9,8",,3094,20,3114
google/gemma-4-31b-it,3981,9,9,1,"4,8,3,0,6,5,7,4,9,8",,3094,20,3114
google/gemma-4-31b-it,6184,8,8,1,"4,8,3,0,6,5,7,4,9,8",,3094,20,3114
google/gemma-4-31b-it,7592,2,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,848,5,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,8274,3,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,7116,5,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,4995,9,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,3848,7,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,217,2,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,7079,5,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,9317,7,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,3570,4,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,3252,3,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,6979,7,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,9659,0,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,1586,9,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,3690,5,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,5122,6,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,2457,0,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,8891,1,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,402,8,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,9154,6,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,2521,4,4,1,"4,5,2,4,2,1,8,2,5,8",,3094,20,3114
google/gemma-4-31b-it,433,5,5,1,"4,5,2,4,2,1,8,2,5,8",,3094,20,3114
google/gemma-4-31b-it,1615,2,2,1,"4,5,2,4,2,1,8,2,5,8",,3094,20,3114
google/gemma-4-31b-it,753,4,4,1,"4,5,2,4,2,1,8,2,5,8",,3094,20,3114
google/gemma-4-31b-it,9314,2,2,1,"4,5,2,4,2,1,8,2,5,8",,3094,20,3114
google/gemma-4-31b-it,8956,1,1,1,"4,5,2,4,2,1,8,2,5,8",,3094,20,3114
google/gemma-4-31b-it,6970,8,8,1,"4,5,2,4,2,1,8,2,5,8",,3094,20,3114
google/gemma-4-31b-it,6952,2,2,1,"4,5,2,4,2,1,8,2,5,8",,3094,20,3114
google/gemma-4-31b-it,5781,5,5,1,"4,5,2,4,2,1,8,2,5,8",,3094,20,3114
google/gemma-4-31b-it,9657,8,8,1,"4,5,2,4,2,1,8,2,5,8",,3094,20,3114
google/gemma-4-31b-it,5810,8,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,8946,3,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,3394,3,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,2411,0,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,4385,9,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,9898,4,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,2650,4,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,7273,4,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,5463,7,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,7197,4,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,4009,0,0,1,"0,3,4,6,8,5,6,3,9,7",,3094,20,3114
google/gemma-4-31b-it,4183,3,3,1,"0,3,4,6,8,5,6,3,9,7",,3094,20,3114
google/gemma-4-31b-it,9972,4,4,1,"0,3,4,6,8,5,6,3,9,7",,3094,20,3114
google/gemma-4-31b-it,383,6,6,1,"0,3,4,6,8,5,6,3,9,7",,3094,20,3114
google/gemma-4-31b-it,8147,8,8,1,"0,3,4,6,8,5,6,3,9,7",,3094,20,3114
google/gemma-4-31b-it,6562,0,5,0,"0,3,4,6,8,5,6,3,9,7",,3094,20,3114
google/gemma-4-31b-it,3499,6,6,1,"0,3,4,6,8,5,6,3,9,7",,3094,20,3114
google/gemma-4-31b-it,8279,3,3,1,"0,3,4,6,8,5,6,3,9,7",,3094,20,3114
google/gemma-4-31b-it,1541,9,9,1,"0,3,4,6,8,5,6,3,9,7",,3094,20,3114
google/gemma-4-31b-it,8791,7,7,1,"0,3,4,6,8,5,6,3,9,7",,3094,20,3114
google/gemma-4-31b-it,1322,8,8,1,"8,7,9,8,2,8,6,3,7,3",,3094,20,3114
google/gemma-4-31b-it,7328,7,7,1,"8,7,9,8,2,8,6,3,7,3",,3094,20,3114
google/gemma-4-31b-it,8907,9,9,1,"8,7,9,8,2,8,6,3,7,3",,3094,20,3114
google/gemma-4-31b-it,4055,8,8,1,"8,7,9,8,2,8,6,3,7,3",,3094,20,3114
google/gemma-4-31b-it,2836,2,2,1,"8,7,9,8,2,8,6,3,7,3",,3094,20,3114
google/gemma-4-31b-it,2458,8,8,1,"8,7,9,8,2,8,6,3,7,3",,3094,20,3114
google/gemma-4-31b-it,9255,6,6,1,"8,7,9,8,2,8,6,3,7,3",,3094,20,3114
google/gemma-4-31b-it,5007,3,3,1,"8,7,9,8,2,8,6,3,7,3",,3094,20,3114
google/gemma-4-31b-it,8989,7,7,1,"8,7,9,8,2,8,6,3,7,3",,3094,20,3114
google/gemma-4-31b-it,7557,3,3,1,"8,7,9,8,2,8,6,3,7,3",,3094,20,3114
google/gemma-4-31b-it,7690,5,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,7874,9,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,8740,5,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,9684,3,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,765,9,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,2356,2,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,3123,4,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,4275,3,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,3600,1,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,1137,5,,0,,bad_payload:missing_choices,0,0,0
google/gemma-4-31b-it,8268,9,9,1,"9,9,1,1,7,0,6,7,8,6",,3094,20,3114
google/gemma-4-31b-it,3615,9,9,1,"9,9,1,1,7,0,6,7,8,6",,3094,20,3114
google/gemma-4-31b-it,1174,1,1,1,"9,9,1,1,7,0,6,7,8,6",,3094,20,3114
google/gemma-4-31b-it,3915,1,1,1,"9,9,1,1,7,0,6,7,8,6",,3094,20,3114
google/gemma-4-31b-it,6088,7,7,1,"9,9,1,1,7,0,6,7,8,6",,3094,20,3114
google/gemma-4-31b-it,784,0,0,1,"9,9,1,1,7,0,6,7,8,6",,3094,20,3114
google/gemma-4-31b-it,3044,6,6,1,"9,9,1,1,7,0,6,7,8,6",,3094,20,3114
google/gemma-4-31b-it,1158,7,7,1,"9,9,1,1,7,0,6,7,8,6",,3094,20,3114
google/gemma-4-31b-it,4378,8,8,1,"9,9,1,1,7,0,6,7,8,6",,3094,20,3114
google/gemma-4-31b-it,9918,6,6,1,"9,9,1,1,7,0,6,7,8,6",,3094,20,3114
google/gemma-4-31b-it,8280,9,9,1,"9,0,9,6,5,5,8,3,0,2",,3094,20,3114
google/gemma-4-31b-it,4544,0,0,1,"9,0,9,6,5,5,8,3,0,2",,3094,20,3114
google/gemma-4-31b-it,9029,9,9,1,"9,0,9,6,5,5,8,3,0,2",,3094,20,3114
google/gemma-4-31b-it,6732,6,6,1,"9,0,9,6,5,5,8,3,0,2",,3094,20,3114
google/gemma-4-31b-it,1956,5,5,1,"9,0,9,6,5,5,8,3,0,2",,3094,20,3114
google/gemma-4-31b-it,3202,5,5,1,"9,0,9,6,5,5,8,3,0,2",,3094,20,3114
google/gemma-4-31b-it,8541,8,8,1,"9,0,9,6,5,5,8,3,0,2",,3094,20,3114
google/gemma-4-31b-it,7143,3,3,1,"9,0,9,6,5,5,8,3,0,2",,3094,20,3114
google/gemma-4-31b-it,1848,0,0,1,"9,0,9,6,5,5,8,3,0,2",,3094,20,3114
google/gemma-4-31b-it,6402,6,2,0,"9,0,9,6,5,5,8,3,0,2",,3094,20,3114
google/gemma-4-31b-it,5985,4,4,1,"4,4,4,3,9,0,8,1,6,2",,3094,20,3114
google/gemma-4-31b-it,4003,4,4,1,"4,4,4,3,9,0,8,1,6,2",,3094,20,3114
google/gemma-4-31b-it,5732,4,4,1,"4,4,4,3,9,0,8,1,6,2",,3094,20,3114
google/gemma-4-31b-it,2895,3,3,1,"4,4,4,3,9,0,8,1,6,2",,3094,20,3114
google/gemma-4-31b-it,5932,9,9,1,"4,4,4,3,9,0,8,1,6,2",,3094,20,3114
google/gemma-4-31b-it,2287,0,0,1,"4,4,4,3,9,0,8,1,6,2",,3094,20,3114
google/gemma-4-31b-it,7407,8,8,1,"4,4,4,3,9,0,8,1,6,2",,3094,20,3114
google/gemma-4-31b-it,2553,1,1,1,"4,4,4,3,9,0,8,1,6,2",,3094,20,3114
google/gemma-4-31b-it,8996,6,6,1,"4,4,4,3,9,0,8,1,6,2",,3094,20,3114
google/gemma-4-31b-it,4914,2,2,1,"4,4,4,3,9,0,8,1,6,2",,3094,20,3114
google/gemma-4-31b-it,1849,3,3,1,"3,1,8,7,2,3,1,7,1,0",,3094,20,3114
google/gemma-4-31b-it,7644,1,1,1,"3,1,8,7,2,3,1,7,1,0",,3094,20,3114
google/gemma-4-31b-it,3983,8,8,1,"3,1,8,7,2,3,1,7,1,0",,3094,20,3114
google/gemma-4-31b-it,3825,7,7,1,"3,1,8,7,2,3,1,7,1,0",,3094,20,3114
google/gemma-4-31b-it,5865,2,2,1,"3,1,8,7,2,3,1,7,1,0",,3094,20,3114
google/gemma-4-31b-it,5167,3,3,1,"3,1,8,7,2,3,1,7,1,0",,3094,20,3114
google/gemma-4-31b-it,5597,1,1,1,"3,1,8,7,2,3,1,7,1,0",,3094,20,3114
google/gemma-4-31b-it,2680,7,7,1,"3,1,8,7,2,3,1,7,1,0",,3094,20,3114
google/gemma-4-31b-it,2488,1,1,1,"3,1,8,7,2,3,1,7,1,0",,3094,20,3114
google/gemma-4-31b-it,4252,0,0,1,"3,1,8,7,2,3,1,7,1,0",,3094,20,3114
google/gemma-4-31b-it,5188,7,7,1,"7,9,7,2,0,2,1,1,6,0",,3094,20,3114
google/gemma-4-31b-it,849,9,9,1,"7,9,7,2,0,2,1,1,6,0",,3094,20,3114
google/gemma-4-31b-it,9035,7,7,1,"7,9,7,2,0,2,1,1,6,0",,3094,20,3114
google/gemma-4-31b-it,2067,2,2,1,"7,9,7,2,0,2,1,1,6,0",,3094,20,3114
google/gemma-4-31b-it,464,0,0,1,"7,9,7,2,0,2,1,1,6,0",,3094,20,3114
google/gemma-4-31b-it,4713,2,2,1,"7,9,7,2,0,2,1,1,6,0",,3094,20,3114
google/gemma-4-31b-it,9055,1,1,1,"7,9,7,2,0,2,1,1,6,0",,3094,20,3114
google/gemma-4-31b-it,1198,1,1,1,"7,9,7,2,0,2,1,1,6,0",,3094,20,3114
google/gemma-4-31b-it,9696,6,6,1,"7,9,7,2,0,2,1,1,6,0",,3094,20,3114
google/gemma-4-31b-it,1187,0,0,1,"7,9,7,2,0,2,1,1,6,0",,3094,20,3114
google/gemma-4-31b-it,3275,5,5,1,"5,4,9,0,5,9,6,7,0,4",,3094,20,3114
google/gemma-4-31b-it,5710,4,4,1,"5,4,9,0,5,9,6,7,0,4",,3094,20,3114
google/gemma-4-31b-it,7993,9,9,1,"5,4,9,0,5,9,6,7,0,4",,3094,20,3114
google/gemma-4-31b-it,4809,0,0,1,"5,4,9,0,5,9,6,7,0,4",,3094,20,3114
google/gemma-4-31b-it,9391,5,5,1,"5,4,9,0,5,9,6,7,0,4",,3094,20,3114
google/gemma-4-31b-it,7208,9,9,1,"5,4,9,0,5,9,6,7,0,4",,3094,20,3114
google/gemma-4-31b-it,5945,2,6,0,"5,4,9,0,5,9,6,7,0,4",,3094,20,3114
google/gemma-4-31b-it,2022,7,7,1,"5,4,9,0,5,9,6,7,0,4",,3094,20,3114
google/gemma-4-31b-it,9205,0,0,1,"5,4,9,0,5,9,6,7,0,4",,3094,20,3114
google/gemma-4-31b-it,9872,4,4,1,"5,4,9,0,5,9,6,7,0,4",,3094,20,3114
google/gemma-4-31b-it,9906,2,2,1,"2,6,2,5,3,2,6,8,6,2",,3094,20,3114
google/gemma-4-31b-it,8367,8,6,0,"2,6,2,5,3,2,6,8,6,2",,3094,20,3114
google/gemma-4-31b-it,1757,2,2,1,"2,6,2,5,3,2,6,8,6,2",,3094,20,3114
google/gemma-4-31b-it,4447,5,5,1,"2,6,2,5,3,2,6,8,6,2",,3094,20,3114
google/gemma-4-31b-it,9577,3,3,1,"2,6,2,5,3,2,6,8,6,2",,3094,20,3114
google/gemma-4-31b-it,8887,2,2,1,"2,6,2,5,3,2,6,8,6,2",,3094,20,3114
google/gemma-4-31b-it,2338,7,6,0,"2,6,2,5,3,2,6,8,6,2",,3094,20,3114
google/gemma-4-31b-it,1384,8,8,1,"2,6,2,5,3,2,6,8,6,2",,3094,20,3114
google/gemma-4-31b-it,4709,6,6,1,"2,6,2,5,3,2,6,8,6,2",,3094,20,3114
google/gemma-4-31b-it,6700,2,2,1,"2,6,2,5,3,2,6,8,6,2",,3094,20,3114
